frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.flags,mqtt.msgtype,mqtt.topic
"1776192818.925785154","192.168.0.112","192.168.0.110","42237","1883","731","0x0018","3","Movement"
"1776192818.925823820","192.168.0.110","192.168.0.112","1883","42237","68","0x0010",,
"1776192819.844458613","127.0.0.1","127.0.0.1","37379","53080","69","0x0018",,
"1776192819.844523154","127.0.0.1","127.0.0.1","53080","37379","68","0x0010",,
"1776192819.844674113","192.168.0.110","192.168.0.110","56809","1883","70","0x0018","12",
"1776192819.844703279","192.168.0.110","192.168.0.110","1883","56809","68","0x0010",,
"1776192819.844831779","192.168.0.110","192.168.0.110","1883","56809","70","0x0018","13",
"1776192819.849102238","127.0.0.1","127.0.0.1","36321","34008","69","0x0018",,
"1776192819.849116196","127.0.0.1","127.0.0.1","34008","36321","68","0x0010",,
"1776192819.849186404","192.168.0.110","192.168.0.110","33601","1883","70","0x0018","12",
"1776192819.849252988","192.168.0.110","192.168.0.110","1883","33601","70","0x0018","13",
"1776192819.849267738","192.168.0.110","192.168.0.110","33601","1883","68","0x0010",,
"1776192819.851338904","192.168.0.110","192.168.0.110","49877","1883","76","0x0002",,
"1776192819.851362071","192.168.0.110","192.168.0.110","1883","49877","76","0x0012",,
"1776192819.851379404","192.168.0.110","192.168.0.110","49877","1883","68","0x0010",,
"1776192819.851461613","192.168.0.110","192.168.0.110","49877","1883","103","0x0018","1",
"1776192819.851471196","192.168.0.110","192.168.0.110","1883","49877","68","0x0010",,
"1776192819.851537696","127.0.0.1","127.0.0.1","43262","41375","76","0x0002",,
"1776192819.851549738","127.0.0.1","127.0.0.1","41375","43262","76","0x0012",,
"1776192819.851562279","127.0.0.1","127.0.0.1","43262","41375","68","0x0010",,
"1776192819.851616571","192.168.0.110","192.168.0.110","1883","49877","72","0x0018","2",
"1776192819.851680113","192.168.0.110","192.168.0.110","49877","1883","68","0x0010",,
"1776192819.852203571","127.0.0.1","127.0.0.1","41375","43262","69","0x0018",,
"1776192819.852224696","127.0.0.1","127.0.0.1","43262","41375","68","0x0010",,
"1776192819.852334613","192.168.0.110","192.168.0.110","49877","1883","112","0x0018","3","icu/attacker/slowite_like"
"1776192819.887988821","192.168.0.110","192.168.0.110","56809","1883","68","0x0010",,
"1776192819.893395446","192.168.0.110","192.168.0.110","1883","49877","68","0x0010",,
"1776192819.926752113","192.168.0.111","192.168.0.110","45339","1883","782","0x0018","3","Fan Speed"
"1776192819.926780238","192.168.0.110","192.168.0.111","1883","45339","68","0x0010",,
"1776192819.926817613","192.168.0.112","192.168.0.110","42237","1883","731","0x0018","3","Movement"
"1776192819.926830279","192.168.0.110","192.168.0.112","1883","42237","68","0x0010",,
"1776192820.845542530","127.0.0.1","127.0.0.1","37135","44782","69","0x0018",,
"1776192820.845561321","127.0.0.1","127.0.0.1","44782","37135","68","0x0010",,
"1776192820.845610113","192.168.0.110","192.168.0.110","57287","1883","70","0x0018","12",
"1776192820.845733113","192.168.0.110","192.168.0.110","1883","57287","70","0x0018","13",
"1776192820.845747696","192.168.0.110","192.168.0.110","57287","1883","68","0x0010",,
"1776192820.852077071","127.0.0.1","127.0.0.1","44261","56318","69","0x0018",,
"1776192820.852087571","127.0.0.1","127.0.0.1","56318","44261","68","0x0010",,
"1776192820.852119571","192.168.0.110","192.168.0.110","57423","1883","70","0x0018","12",
"1776192820.852239655","192.168.0.110","192.168.0.110","1883","57423","70","0x0018","13",
"1776192820.852259155","192.168.0.110","192.168.0.110","57423","1883","68","0x0010",,
"1776192820.852566155","192.168.0.110","192.168.0.110","54265","1883","76","0x0002",,
"1776192820.852581405","192.168.0.110","192.168.0.110","1883","54265","76","0x0012",,
"1776192820.852594571","192.168.0.110","192.168.0.110","54265","1883","68","0x0010",,
"1776192820.852698238","192.168.0.110","192.168.0.110","54265","1883","103","0x0018","1",
"1776192820.852707696","192.168.0.110","192.168.0.110","1883","54265","68","0x0010",,
"1776192820.852779071","127.0.0.1","127.0.0.1","58328","37723","76","0x0002",,
"1776192820.852789238","127.0.0.1","127.0.0.1","37723","58328","76","0x0012",,
"1776192820.852800030","127.0.0.1","127.0.0.1","58328","37723","68","0x0010",,
"1776192820.853006696","192.168.0.110","192.168.0.110","1883","54265","72","0x0018","2",
"1776192820.853017488","192.168.0.110","192.168.0.110","54265","1883","68","0x0010",,
"1776192820.925982780","192.168.0.112","192.168.0.110","42237","1883","731","0x0018","3","Movement"
"1776192820.926018321","192.168.0.110","192.168.0.112","1883","42237","68","0x0010",,
"1776192821.850862322","127.0.0.1","127.0.0.1","35595","60446","69","0x0018",,
"1776192821.850894405","127.0.0.1","127.0.0.1","60446","35595","68","0x0010",,
"1776192821.854326988","127.0.0.1","127.0.0.1","42311","41228","69","0x0018",,
"1776192821.854344405","127.0.0.1","127.0.0.1","41228","42311","68","0x0010",,
"1776192821.854731363","192.168.0.110","192.168.0.110","45735","1883","76","0x0002",,
"1776192821.854759988","192.168.0.110","192.168.0.110","1883","45735","76","0x0012",,
"1776192821.854779113","192.168.0.110","192.168.0.110","45735","1883","68","0x0010",,
"1776192821.855151738","192.168.0.110","192.168.0.110","60043","1883","70","0x0018","12",
"1776192821.855271280","192.168.0.110","192.168.0.110","1883","60043","70","0x0018","13",
"1776192821.855288613","192.168.0.110","192.168.0.110","60043","1883","68","0x0010",,
"1776192821.855507280","192.168.0.110","192.168.0.110","45735","1883","103","0x0018","1",
"1776192821.855530447","192.168.0.110","192.168.0.110","1883","45735","68","0x0010",,
"1776192821.855540613","192.168.0.110","192.168.0.110","45167","1883","70","0x0018","12",
"1776192821.855623363","192.168.0.110","192.168.0.110","1883","45735","72","0x0018","2",
"1776192821.855710530","127.0.0.1","127.0.0.1","60954","33643","76","0x0002",,
"1776192821.855725738","127.0.0.1","127.0.0.1","33643","60954","76","0x0012",,
"1776192821.855738988","192.168.0.110","192.168.0.110","45735","1883","68","0x0010",,
"1776192821.855743197","127.0.0.1","127.0.0.1","60954","33643","68","0x0010",,
"1776192821.855798363","192.168.0.110","192.168.0.110","1883","45167","70","0x0018","13",
"1776192821.855819280","192.168.0.110","192.168.0.110","45167","1883","68","0x0010",,
"1776192821.923021864","192.168.0.112","192.168.0.110","42237","1883","731","0x0018","3","Movement"
"1776192821.923047864","192.168.0.110","192.168.0.112","1883","42237","68","0x0010",,
"1776192821.923082697","192.168.0.113","192.168.0.110","35231","1883","986","0x0018","3","Temperature"
"1776192821.923093739","192.168.0.110","192.168.0.113","1883","35231","68","0x0010",,
"1776192822.852128906","127.0.0.1","127.0.0.1","32809","36318","69","0x0018",,
"1776192822.852168989","127.0.0.1","127.0.0.1","36318","32809","68","0x0010",,
"1776192822.854093114","127.0.0.1","127.0.0.1","42699","51874","69","0x0018",,
"1776192822.854111531","127.0.0.1","127.0.0.1","51874","42699","68","0x0010",,
"1776192822.856183114","192.168.0.110","192.168.0.110","45301","1883","70","0x0018","12",
"1776192822.856261656","192.168.0.110","192.168.0.110","51749","1883","70","0x0018","12",
"1776192822.856286197","192.168.0.110","192.168.0.110","1883","45301","70","0x0018","13",
"1776192822.856314197","192.168.0.110","192.168.0.110","45301","1883","68","0x0010",,
"1776192822.856404197","192.168.0.110","192.168.0.110","1883","51749","70","0x0018","13",
"1776192822.856459322","192.168.0.110","192.168.0.110","51749","1883","68","0x0010",,
"1776192822.857964572","192.168.0.110","192.168.0.110","50049","1883","76","0x0002",,
"1776192822.857998239","192.168.0.110","192.168.0.110","1883","50049","76","0x0012",,
"1776192822.858025531","192.168.0.110","192.168.0.110","50049","1883","68","0x0010",,
"1776192822.858393197","192.168.0.110","192.168.0.110","50049","1883","103","0x0018","1",
"1776192822.858418489","192.168.0.110","192.168.0.110","1883","50049","68","0x0010",,
"1776192822.858513447","192.168.0.110","192.168.0.110","1883","50049","72","0x0018","2",
"1776192822.858534781","192.168.0.110","192.168.0.110","50049","1883","68","0x0010",,
"1776192822.859033947","127.0.0.1","127.0.0.1","52410","42127","76","0x0002",,
"1776192822.859054906","127.0.0.1","127.0.0.1","42127","52410","76","0x0012",,
"1776192822.859075656","127.0.0.1","127.0.0.1","52410","42127","68","0x0010",,
"1776192822.926488822","192.168.0.111","192.168.0.110","45339","1883","782","0x0018","3","Fan Speed"
"1776192822.926524447","192.168.0.110","192.168.0.111","1883","45339","68","0x0010",,
"1776192822.926565031","192.168.0.112","192.168.0.110","42237","1883","731","0x0018","3","Movement"
"1776192822.926577531","192.168.0.110","192.168.0.112","1883","42237","68","0x0010",,
"1776192823.850232114","127.0.0.1","127.0.0.1","34517","45134","69","0x0018",,
"1776192823.850251406","127.0.0.1","127.0.0.1","45134","34517","68","0x0010",,
"1776192823.850305823","192.168.0.110","192.168.0.110","57329","1883","70","0x0018","12",
"1776192823.850412489","192.168.0.110","192.168.0.110","1883","57329","70","0x0018","13",
"1776192823.850430656","192.168.0.110","192.168.0.110","57329","1883","68","0x0010",,
"1776192823.850878073","127.0.0.1","127.0.0.1","36023","51628","69","0x0018",,
"1776192823.850890948","127.0.0.1","127.0.0.1","51628","36023","68","0x0010",,
"1776192823.851060656","192.168.0.110","192.168.0.110","59553","1883","70","0x0018","12",
"1776192823.851140906","192.168.0.110","192.168.0.110","1883","59553","70","0x0018","13",
"1776192823.851156781","192.168.0.110","192.168.0.110","59553","1883","68","0x0010",,
"1776192823.860429948","192.168.0.110","192.168.0.110","35435","1883","76","0x0002",,
"1776192823.860453448","192.168.0.110","192.168.0.110","1883","35435","76","0x0012",,
"1776192823.860468948","192.168.0.110","192.168.0.110","35435","1883","68","0x0010",,
"1776192823.860596239","192.168.0.110","192.168.0.110","35435","1883","103","0x0018","1",
"1776192823.860606823","192.168.0.110","192.168.0.110","1883","35435","68","0x0010",,
"1776192823.860704656","192.168.0.110","192.168.0.110","1883","35435","72","0x0018","2",
"1776192823.860717656","192.168.0.110","192.168.0.110","35435","1883","68","0x0010",,
"1776192823.860752198","127.0.0.1","127.0.0.1","45264","42811","76","0x0002",,
"1776192823.860764823","127.0.0.1","127.0.0.1","42811","45264","76","0x0012",,
"1776192823.860778989","127.0.0.1","127.0.0.1","45264","42811","68","0x0010",,
"1776192823.926944364","192.168.0.112","192.168.0.110","42237","1883","731","0x0018","3","Movement"
"1776192823.926978156","192.168.0.110","192.168.0.112","1883","42237","68","0x0010",,
"1776192824.853031990","127.0.0.1","127.0.0.1","39569","51444","69","0x0018",,
"1776192824.853071282","127.0.0.1","127.0.0.1","51444","39569","68","0x0010",,
"1776192824.859795407","127.0.0.1","127.0.0.1","35629","48556","69","0x0018",,
"1776192824.859818240","127.0.0.1","127.0.0.1","48556","35629","68","0x0010",,
"1776192824.861725740","192.168.0.110","192.168.0.110","53239","1883","70","0x0018","12",
"1776192824.861828323","192.168.0.110","192.168.0.110","1883","53239","70","0x0018","13",
"1776192824.861842698","192.168.0.110","192.168.0.110","53239","1883","68","0x0010",,
"1776192824.862273823","192.168.0.110","192.168.0.110","51269","1883","70","0x0018","12",
"1776192824.862303615","192.168.0.110","192.168.0.110","1883","51269","68","0x0010",,
"1776192824.862363032","192.168.0.110","192.168.0.110","1883","51269","70","0x0018","13",
"1776192824.863308490","192.168.0.110","192.168.0.110","58493","1883","76","0x0002",,
"1776192824.863336115","192.168.0.110","192.168.0.110","1883","58493","76","0x0012",,
"1776192824.863357573","192.168.0.110","192.168.0.110","58493","1883","68","0x0010",,
"1776192824.863457323","192.168.0.110","192.168.0.110","58493","1883","103","0x0018","1",
"1776192824.863468032","192.168.0.110","192.168.0.110","1883","58493","68","0x0010",,
"1776192824.863545115","127.0.0.1","127.0.0.1","52198","46861","76","0x0002",,
"1776192824.863558948","127.0.0.1","127.0.0.1","46861","52198","76","0x0012",,
"1776192824.863573698","127.0.0.1","127.0.0.1","52198","46861","68","0x0010",,
"1776192824.863729657","192.168.0.110","192.168.0.110","1883","58493","72","0x0018","2",
"1776192824.863746782","192.168.0.110","192.168.0.110","58493","1883","68","0x0010",,
"1776192824.864098073","127.0.0.1","127.0.0.1","46861","52198","69","0x0018",,
"1776192824.864111032","127.0.0.1","127.0.0.1","52198","46861","68","0x0010",,
"1776192824.864338615","192.168.0.110","192.168.0.110","58493","1883","112","0x0018","3","icu/attacker/slowite_like"
"1776192824.907763740","192.168.0.110","192.168.0.110","1883","58493","68","0x0010",,
"1776192824.907766490","192.168.0.110","192.168.0.110","51269","1883","68","0x0010",,
"1776192824.922256657","192.168.0.112","192.168.0.110","42237","1883","731","0x0018","3","Movement"
"1776192824.922282657","192.168.0.110","192.168.0.112","1883","42237","68","0x0010",,
"1776192825.858956407","127.0.0.1","127.0.0.1","45913","40796","69","0x0018",,
"1776192825.859002657","127.0.0.1","127.0.0.1","40796","45913","68","0x0010",,
"1776192825.860441657","192.168.0.110","192.168.0.110","44941","1883","70","0x0018","12",
"1776192825.860574574","192.168.0.110","192.168.0.110","1883","44941","70","0x0018","13",
"1776192825.860601490","192.168.0.110","192.168.0.110","44941","1883","68","0x0010",,
"1776192825.860930032","127.0.0.1","127.0.0.1","41535","45554","69","0x0018",,
"1776192825.860957199","127.0.0.1","127.0.0.1","45554","41535","68","0x0010",,
"1776192825.865542990","192.168.0.110","192.168.0.110","57455","1883","70","0x0018","12",
"1776192825.865738740","192.168.0.110","192.168.0.110","1883","57455","70","0x0018","13",
"1776192825.865756657","192.168.0.110","192.168.0.110","57455","1883","68","0x0010",,
"1776192825.867109990","192.168.0.110","192.168.0.110","57737","1883","76","0x0002",,
"1776192825.867137324","192.168.0.110","192.168.0.110","1883","57737","76","0x0012",,
"1776192825.867160365","192.168.0.110","192.168.0.110","57737","1883","68","0x0010",,
"1776192825.867470490","192.168.0.110","192.168.0.110","57737","1883","103","0x0018","1",
"1776192825.867491990","192.168.0.110","192.168.0.110","1883","57737","68","0x0010",,
"1776192825.867562449","127.0.0.1","127.0.0.1","54712","43537","76","0x0002",,
"1776192825.867577824","127.0.0.1","127.0.0.1","43537","54712","76","0x0012",,
"1776192825.867594199","127.0.0.1","127.0.0.1","54712","43537","68","0x0010",,
"1776192825.867904365","192.168.0.110","192.168.0.110","1883","57737","72","0x0018","2",
"1776192825.867920449","192.168.0.110","192.168.0.110","57737","1883","68","0x0010",,
"1776192825.925846740","192.168.0.111","192.168.0.110","45339","1883","782","0x0018","3","Fan Speed"
"1776192825.925872824","192.168.0.110","192.168.0.111","1883","45339","68","0x0010",,
"1776192825.925895449","192.168.0.113","192.168.0.110","35231","1883","986","0x0018","3","Temperature"
"1776192825.925906574","192.168.0.110","192.168.0.113","1883","35231","68","0x0010",,
"1776192825.925932699","192.168.0.112","192.168.0.110","42237","1883","731","0x0018","3","Movement"
"1776192825.925942740","192.168.0.110","192.168.0.112","1883","42237","68","0x0010",,
"1776192826.844038616","127.0.0.1","127.0.0.1","43345","42692","69","0x0018",,
"1776192826.844058241","127.0.0.1","127.0.0.1","42692","43345","68","0x0010",,
"1776192826.844123408","192.168.0.110","192.168.0.110","44271","1883","70","0x0018","12",
"1776192826.844214741","192.168.0.110","192.168.0.110","1883","44271","70","0x0018","13",
"1776192826.844235866","192.168.0.110","192.168.0.110","44271","1883","68","0x0010",,
"1776192826.845147908","127.0.0.1","127.0.0.1","37653","44598","69","0x0018",,
"1776192826.845159949","127.0.0.1","127.0.0.1","44598","37653","68","0x0010",,
"1776192826.845383949","192.168.0.110","192.168.0.110","42539","1883","70","0x0018","12",
"1776192826.845484741","192.168.0.110","192.168.0.110","1883","42539","70","0x0018","13",
"1776192826.845507116","192.168.0.110","192.168.0.110","42539","1883","68","0x0010",,
"1776192826.868561158","192.168.0.110","192.168.0.110","52161","1883","76","0x0002",,
"1776192826.868580574","192.168.0.110","192.168.0.110","1883","52161","76","0x0012",,
"1776192826.868597991","192.168.0.110","192.168.0.110","52161","1883","68","0x0010",,
"1776192826.868728908","192.168.0.110","192.168.0.110","52161","1883","103","0x0018","1",
"1776192826.868740533","192.168.0.110","192.168.0.110","1883","52161","68","0x0010",,
"1776192826.868809116","127.0.0.1","127.0.0.1","47754","44433","76","0x0002",,
"1776192826.868821658","127.0.0.1","127.0.0.1","44433","47754","76","0x0012",,
"1776192826.868827824","192.168.0.110","192.168.0.110","1883","52161","72","0x0018","2",
"1776192826.868834991","127.0.0.1","127.0.0.1","47754","44433","68","0x0010",,
"1776192826.868840699","192.168.0.110","192.168.0.110","52161","1883","68","0x0010",,
"1776192826.925892533","192.168.0.112","192.168.0.110","42237","1883","731","0x0018","3","Movement"
"1776192826.925921199","192.168.0.110","192.168.0.112","1883","42237","68","0x0010",,
"1776192827.844024783","127.0.0.1","127.0.0.1","44321","40206","69","0x0018",,
"1776192827.844086950","127.0.0.1","127.0.0.1","40206","44321","68","0x0010",,
"1776192827.848921700","192.168.0.110","192.168.0.110","56865","1883","70","0x0018","12",
"1776192827.849022991","192.168.0.110","192.168.0.110","1883","56865","70","0x0018","13",
"1776192827.849037033","192.168.0.110","192.168.0.110","56865","1883","68","0x0010",,
"1776192827.859055200","127.0.0.1","127.0.0.1","39829","37740","69","0x0018",,
"1776192827.859069241","127.0.0.1","127.0.0.1","37740","39829","68","0x0010",,
"1776192827.859113366","192.168.0.110","192.168.0.110","53713","1883","70","0x0018","12",
"1776192827.859207075","192.168.0.110","192.168.0.110","1883","53713","70","0x0018","13",
"1776192827.859228575","192.168.0.110","192.168.0.110","53713","1883","68","0x0010",,
"1776192827.870034033","192.168.0.110","192.168.0.110","49135","1883","76","0x0002",,
"1776192827.870066741","192.168.0.110","192.168.0.110","1883","49135","76","0x0012",,
"1776192827.870091575","192.168.0.110","192.168.0.110","49135","1883","68","0x0010",,
"1776192827.870216075","192.168.0.110","192.168.0.110","49135","1883","103","0x0018","1",
"1776192827.870231991","192.168.0.110","192.168.0.110","1883","49135","68","0x0010",,
"1776192827.870345116","127.0.0.1","127.0.0.1","33474","32917","76","0x0002",,
"1776192827.870362783","127.0.0.1","127.0.0.1","32917","33474","76","0x0012",,
"1776192827.870380241","127.0.0.1","127.0.0.1","33474","32917","68","0x0010",,
"1776192827.870521908","192.168.0.110","192.168.0.110","1883","49135","72","0x0018","2",
"1776192827.870539033","192.168.0.110","192.168.0.110","49135","1883","68","0x0010",,
"1776192827.926877325","192.168.0.112","192.168.0.110","42237","1883","731","0x0018","3","Movement"
"1776192827.926909325","192.168.0.110","192.168.0.112","1883","42237","68","0x0010",,
"1776192828.850402783","127.0.0.1","127.0.0.1","42125","37024","69","0x0018",,
"1776192828.850443950","127.0.0.1","127.0.0.1","37024","42125","68","0x0010",,
"1776192828.851279575","127.0.0.1","127.0.0.1","35227","37136","69","0x0018",,
"1776192828.851309867","127.0.0.1","127.0.0.1","37136","35227","68","0x0010",,
"1776192828.852177367","192.168.0.110","192.168.0.110","45861","1883","70","0x0018","12",
"1776192828.852389450","192.168.0.110","192.168.0.110","1883","45861","70","0x0018","13",
"1776192828.852436742","192.168.0.110","192.168.0.110","45861","1883","68","0x0010",,
"1776192828.853176033","192.168.0.110","192.168.0.110","33959","1883","70","0x0018","12",
"1776192828.853361325","192.168.0.110","192.168.0.110","1883","33959","70","0x0018","13",
"1776192828.853405783","192.168.0.110","192.168.0.110","33959","1883","68","0x0010",,
"1776192828.871970159","192.168.0.110","192.168.0.110","48261","1883","76","0x0002",,
"1776192828.871999534","192.168.0.110","192.168.0.110","1883","48261","76","0x0012",,
"1776192828.872023742","192.168.0.110","192.168.0.110","48261","1883","68","0x0010",,
"1776192828.872132950","192.168.0.110","192.168.0.110","48261","1883","103","0x0018","1",
"1776192828.872149825","192.168.0.110","192.168.0.110","1883","48261","68","0x0010",,
"1776192828.872216034","127.0.0.1","127.0.0.1","57578","40445","76","0x0002",,
"1776192828.872231409","127.0.0.1","127.0.0.1","40445","57578","76","0x0012",,
"1776192828.872246200","127.0.0.1","127.0.0.1","57578","40445","68","0x0010",,
"1776192828.872372575","192.168.0.110","192.168.0.110","1883","48261","72","0x0018","2",
"1776192828.872389992","192.168.0.110","192.168.0.110","48261","1883","68","0x0010",,
"1776192828.926618950","192.168.0.111","192.168.0.110","45339","1883","782","0x0018","3","Fan Speed"
"1776192828.926685784","192.168.0.110","192.168.0.111","1883","45339","68","0x0010",,
"1776192828.926729700","192.168.0.112","192.168.0.110","42237","1883","731","0x0018","3","Movement"
"1776192828.926740784","192.168.0.110","192.168.0.112","1883","42237","68","0x0010",,
"1776192829.864173826","127.0.0.1","127.0.0.1","46865","49546","69","0x0018",,
"1776192829.864205576","127.0.0.1","127.0.0.1","49546","46865","68","0x0010",,
"1776192829.864751159","192.168.0.110","192.168.0.110","58791","1883","70","0x0018","12",
"1776192829.864868326","192.168.0.110","192.168.0.110","1883","58791","70","0x0018","13",
"1776192829.864892826","192.168.0.110","192.168.0.110","58791","1883","68","0x0010",,
"1776192829.868526284","127.0.0.1","127.0.0.1","45721","56516","69","0x0018",,
"1776192829.868540367","127.0.0.1","127.0.0.1","56516","45721","68","0x0010",,
"1776192829.868684451","192.168.0.110","192.168.0.110","37961","1883","70","0x0018","12",
"1776192829.868706034","192.168.0.110","192.168.0.110","1883","37961","68","0x0010",,
"1776192829.868768992","192.168.0.110","192.168.0.110","1883","37961","70","0x0018","13",
"1776192829.873516284","192.168.0.110","192.168.0.110","34695","1883","76","0x0002",,
"1776192829.873536701","192.168.0.110","192.168.0.110","1883","34695","76","0x0012",,
"1776192829.873554076","192.168.0.110","192.168.0.110","34695","1883","68","0x0010",,
"1776192829.873702034","192.168.0.110","192.168.0.110","34695","1883","103","0x0018","1",
"1776192829.873715326","192.168.0.110","192.168.0.110","1883","34695","68","0x0010",,
"1776192829.873775909","127.0.0.1","127.0.0.1","38814","33717","76","0x0002",,
"1776192829.873788742","127.0.0.1","127.0.0.1","33717","38814","76","0x0012",,
"1776192829.873802367","127.0.0.1","127.0.0.1","38814","33717","68","0x0010",,
"1776192829.873867617","192.168.0.110","192.168.0.110","1883","34695","72","0x0018","2",
"1776192829.873878117","192.168.0.110","192.168.0.110","34695","1883","68","0x0010",,
"1776192829.874322326","127.0.0.1","127.0.0.1","33717","38814","69","0x0018",,
"1776192829.874333242","127.0.0.1","127.0.0.1","38814","33717","68","0x0010",,
"1776192829.874503701","192.168.0.110","192.168.0.110","34695","1883","112","0x0018","3","icu/attacker/slowite_like"
"1776192829.909722701","192.168.0.110","192.168.0.110","37961","1883","68","0x0010",,
"1776192829.915962909","192.168.0.110","192.168.0.110","1883","34695","68","0x0010",,
"1776192829.922513951","192.168.0.112","192.168.0.110","42237","1883","731","0x0018","3","Movement"
"1776192829.922535784","192.168.0.110","192.168.0.112","1883","42237","68","0x0010",,
"1776192829.922566826","192.168.0.113","192.168.0.110","35231","1883","986","0x0018","3","Temperature"
"1776192829.922579909","192.168.0.110","192.168.0.113","1883","35231","68","0x0010",,
"1776192830.861345451","127.0.0.1","127.0.0.1","45739","54386","69","0x0018",,
"1776192830.861387743","127.0.0.1","127.0.0.1","54386","45739","68","0x0010",,
"1776192830.865345409","127.0.0.1","127.0.0.1","45707","34464","69","0x0018",,
"1776192830.865371993","127.0.0.1","127.0.0.1","34464","45707","68","0x0010",,
"1776192830.866253034","192.168.0.110","192.168.0.110","49087","1883","70","0x0018","12",
"1776192830.866391701","192.168.0.110","192.168.0.110","1883","49087","70","0x0018","13",
"1776192830.866408243","192.168.0.110","192.168.0.110","49087","1883","68","0x0010",,
"1776192830.878801909","192.168.0.110","192.168.0.110","44935","1883","76","0x0002",,
"1776192830.878820618","192.168.0.110","192.168.0.110","1883","44935","76","0x0012",,
"1776192830.878837534","192.168.0.110","192.168.0.110","44935","1883","68","0x0010",,
"1776192830.879212243","192.168.0.110","192.168.0.110","41827","1883","70","0x0018","12",
"1776192830.879287743","192.168.0.110","192.168.0.110","1883","41827","70","0x0018","13",
"1776192830.879332118","192.168.0.110","192.168.0.110","41827","1883","68","0x0010",,
"1776192830.879574243","192.168.0.110","192.168.0.110","44935","1883","103","0x0018","1",
"1776192830.879593909","192.168.0.110","192.168.0.110","1883","44935","68","0x0010",,
"1776192830.879764576","127.0.0.1","127.0.0.1","38566","44741","76","0x0002",,
"1776192830.879778368","127.0.0.1","127.0.0.1","44741","38566","76","0x0012",,
"1776192830.879781284","192.168.0.110","192.168.0.110","1883","44935","72","0x0018","2",
"1776192830.879793576","127.0.0.1","127.0.0.1","38566","44741","68","0x0010",,
"1776192830.879805326","192.168.0.110","192.168.0.110","44935","1883","68","0x0010",,
"1776192830.923069118","192.168.0.112","192.168.0.110","42237","1883","731","0x0018","3","Movement"
"1776192830.923096868","192.168.0.110","192.168.0.112","1883","42237","68","0x0010",,
"1776192831.866799077","127.0.0.1","127.0.0.1","36537","40428","69","0x0018",,
"1776192831.866836952","127.0.0.1","127.0.0.1","40428","36537","68","0x0010",,
"1776192831.871789202","192.168.0.110","192.168.0.110","50743","1883","70","0x0018","12",
"1776192831.871955827","192.168.0.110","192.168.0.110","1883","50743","70","0x0018","13",
"1776192831.871972702","192.168.0.110","192.168.0.110","50743","1883","68","0x0010",,
"1776192831.879032910","127.0.0.1","127.0.0.1","42871","59360","69","0x0018",,
"1776192831.879045660","127.0.0.1","127.0.0.1","59360","42871","68","0x0010",,
"1776192831.879085160","192.168.0.110","192.168.0.110","42109","1883","70","0x0018","12",
"1776192831.879170452","192.168.0.110","192.168.0.110","1883","42109","70","0x0018","13",
"1776192831.879187993","192.168.0.110","192.168.0.110","42109","1883","68","0x0010",,
"1776192831.880679910","192.168.0.110","192.168.0.110","39649","1883","76","0x0002",,
"1776192831.880695910","192.168.0.110","192.168.0.110","1883","39649","76","0x0012",,
"1776192831.880709785","192.168.0.110","192.168.0.110","39649","1883","68","0x0010",,
"1776192831.880772535","192.168.0.110","192.168.0.110","39649","1883","103","0x0018","1",
"1776192831.880781493","192.168.0.110","192.168.0.110","1883","39649","68","0x0010",,
"1776192831.880825868","127.0.0.1","127.0.0.1","39674","39331","76","0x0002",,
"1776192831.880836493","127.0.0.1","127.0.0.1","39331","39674","76","0x0012",,
"1776192831.880847368","127.0.0.1","127.0.0.1","39674","39331","68","0x0010",,
"1776192831.880903827","192.168.0.110","192.168.0.110","1883","39649","72","0x0018","2",
"1776192831.880921285","192.168.0.110","192.168.0.110","39649","1883","68","0x0010",,
"1776192831.922784660","192.168.0.111","192.168.0.110","45339","1883","782","0x0018","3","Fan Speed"
"1776192831.922809410","192.168.0.110","192.168.0.111","1883","45339","68","0x0010",,
"1776192831.922841452","192.168.0.112","192.168.0.110","42237","1883","731","0x0018","3","Movement"
"1776192831.922851702","192.168.0.110","192.168.0.112","1883","42237","68","0x0010",,
"1776192832.873880910","127.0.0.1","127.0.0.1","43639","43878","69","0x0018",,
"1776192832.873903535","127.0.0.1","127.0.0.1","43878","43639","68","0x0010",,
"1776192832.874490869","192.168.0.110","192.168.0.110","47849","1883","70","0x0018","12",
"1776192832.874772202","127.0.0.1","127.0.0.1","41443","38026","69","0x0018",,
"1776192832.874788369","127.0.0.1","127.0.0.1","38026","41443","68","0x0010",,
"1776192832.874790244","192.168.0.110","192.168.0.110","1883","47849","70","0x0018","13",
"1776192832.874820910","192.168.0.110","192.168.0.110","47849","1883","68","0x0010",,
"1776192832.877163160","192.168.0.110","192.168.0.110","45217","1883","70","0x0018","12",
"1776192832.877295035","192.168.0.110","192.168.0.110","1883","45217","70","0x0018","13",
"1776192832.877313994","192.168.0.110","192.168.0.110","45217","1883","68","0x0010",,
"1776192832.882126494","192.168.0.110","192.168.0.110","38017","1883","76","0x0002",,
"1776192832.882145785","192.168.0.110","192.168.0.110","1883","38017","76","0x0012",,
"1776192832.882161035","192.168.0.110","192.168.0.110","38017","1883","68","0x0010",,
"1776192832.882238494","192.168.0.110","192.168.0.110","38017","1883","103","0x0018","1",
