frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.flags,mqtt.msgtype,mqtt.topic
"1776054916.307213334","192.168.0.120","192.168.0.110","40409","1883","1199","0x0018","3","Movement"
"1776054916.307236376","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054917.306658344","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054917.306721886","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054917.306786927","192.168.0.120","192.168.0.110","40409","1883","1251","0x0018","3","Movement"
"1776054917.306801844","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054918.306320770","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054918.306351562","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054918.306366687","192.168.0.120","192.168.0.110","40409","1883","1225","0x0018","3","Movement"
"1776054918.306373770","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054918.306388895","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054918.306394896","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054919.309966494","192.168.0.113","192.168.0.110","35227","1883","986","0x0018","3","Temperature"
"1776054919.310149286","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054919.310319661","192.168.0.120","192.168.0.110","40409","1883","809","0x0018","3","Movement"
"1776054919.310335286","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054919.310379953","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054919.310393745","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054920.309478379","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054920.309573379","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054920.309708338","192.168.0.120","192.168.0.110","40409","1883","1394","0x0018","3","Movement"
"1776054920.309741921","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054921.309992890","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054921.310204265","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054921.310330474","192.168.0.120","192.168.0.110","40409","1883","809","0x0018","3","Movement"
"1776054921.310371682","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054921.310505182","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054921.310533099","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054922.307678022","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054922.307750522","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054922.307863189","192.168.0.120","192.168.0.110","40409","1883","783","0x0018","3","Movement"
"1776054922.307890314","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054923.310862412","192.168.0.113","192.168.0.110","35227","1883","986","0x0018","3","Temperature"
"1776054923.310931995","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054923.311001162","192.168.0.120","192.168.0.110","40409","1883","1238","0x0018","3","Movement"
"1776054923.311076704","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054923.311151996","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054923.311171162","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054924.306376791","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054924.306450999","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054924.306505291","192.168.0.120","192.168.0.110","40409","1883","1173","0x0018","3","Movement"
"1776054924.306527250","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054924.306591458","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054924.306611291","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054925.308610888","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054925.308778805","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054925.309162930","192.168.0.120","192.168.0.110","40409","1883","1329","0x0018","3","Movement"
"1776054925.309197889","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054926.310569859","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054926.310648943","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054926.310753276","192.168.0.120","192.168.0.110","40409","1883","1004","0x0018","3","Movement"
"1776054926.310786651","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054927.310401703","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054927.310488703","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054927.310553994","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054927.310582119","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054927.310655245","192.168.0.113","192.168.0.110","35227","1883","986","0x0018","3","Temperature"
"1776054927.310682203","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054927.310747661","192.168.0.120","192.168.0.110","40409","1883","1303","0x0018","3","Movement"
"1776054927.310773536","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054928.310426921","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054928.310520130","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054928.310625005","192.168.0.120","192.168.0.110","40409","1883","1056","0x0018","3","Movement"
"1776054928.310649922","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054928.775231732",,,,,"144",,,
"1776054928.778311319",,,,,"152",,,
"1776054928.935076245",,,,,"152",,,
"1776054929.308235595","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054929.308271804","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054929.308313012","192.168.0.120","192.168.0.110","40409","1883","1121","0x0018","3","Movement"
"1776054929.308326637","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054930.307355813","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054930.307456229","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054930.307521771","192.168.0.120","192.168.0.110","40409","1883","1290","0x0018","3","Movement"
"1776054930.307550688","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054930.307622480","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054930.307649355","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054931.310410535","192.168.0.113","192.168.0.110","35227","1883","884","0x0018","3","Temperature"
"1776054931.310481161","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054931.310623911","192.168.0.120","192.168.0.110","40409","1883","1381","0x0018","3","Movement"
"1776054931.310656119","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054931.310728911","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054931.310749453","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054932.310394379","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054932.310485963","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054932.310614629","192.168.0.120","192.168.0.110","40409","1883","1160","0x0018","3","Movement"
"1776054932.310646088","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054933.308036219","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054933.308226220","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054933.310353098","192.168.0.120","192.168.0.110","40409","1883","1381","0x0018","3","Movement"
"1776054933.310407889","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054933.310523973","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054933.310547890","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054934.310965984","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054934.311131192","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054934.311361984","192.168.0.120","192.168.0.110","40409","1883","1225","0x0018","3","Movement"
"1776054934.311391151","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054935.305267403","192.168.0.113","192.168.0.110","35227","1883","935","0x0018","3","Temperature"
"1776054935.305344653","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054935.305418695","192.168.0.120","192.168.0.110","40409","1883","1446","0x0018","3","Movement"
"1776054935.305451111","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054935.305536653","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054935.305567778","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054936.310421004","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054936.310492837","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054936.310553295","192.168.0.120","192.168.0.110","40409","1883","1407","0x0018","3","Movement"
"1776054936.310673046","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054936.310776712","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054936.310798129","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054937.310210264","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054937.310284847","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054937.310418097","192.168.0.120","192.168.0.110","40409","1883","1186","0x0018","3","Movement"
"1776054937.310445597","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054938.307148936","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054938.307239145","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054938.307352687","192.168.0.120","192.168.0.110","40409","1883","1056","0x0018","3","Movement"
"1776054938.307382895","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054939.304865068","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054939.304946902","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054939.305067735","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054939.305088069","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054939.305142444","192.168.0.113","192.168.0.110","35227","1883","986","0x0018","3","Temperature"
"1776054939.305159319","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054939.305210277","192.168.0.120","192.168.0.110","40409","1883","770","0x0018","3","Movement"
"1776054939.305226152","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054940.310105502","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054940.310258836","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054940.310394086","192.168.0.120","192.168.0.110","40409","1883","1472","0x0018","3","Movement"
"1776054940.310420503","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054941.307686426","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054941.307748634","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054941.307822676","192.168.0.120","192.168.0.110","40409","1883","1485","0x0018","3","Movement"
"1776054941.307842551","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054942.310002523","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054942.310101315","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054942.310177398","192.168.0.120","192.168.0.110","40409","1883","1030","0x0018","3","Movement"
"1776054942.310199606","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054942.310254273","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054942.310272732","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054943.310333492","192.168.0.113","192.168.0.110","35227","1883","986","0x0018","3","Temperature"
"1776054943.310411700","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054943.310590284","192.168.0.120","192.168.0.110","40409","1883","1082","0x0018","3","Movement"
"1776054943.310628159","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054943.310751409","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054943.310868868","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054944.306168288","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054944.306251788","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054944.306386913","192.168.0.120","192.168.0.110","40409","1883","861","0x0018","3","Movement"
"1776054944.306426663","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054945.309154177","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054945.309244053","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054945.309327178","192.168.0.120","192.168.0.110","40409","1883","1342","0x0018","3","Movement"
"1776054945.309364719","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054945.309454719","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054945.309486386","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054946.309969439","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054946.310130106","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054946.310255564","192.168.0.120","192.168.0.110","40409","1883","978","0x0018","3","Movement"
"1776054946.310288064","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054947.305615526","192.168.0.113","192.168.0.110","35227","1883","935","0x0018","3","Temperature"
"1776054947.305700735","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054947.305780901","192.168.0.120","192.168.0.110","40409","1883","1160","0x0018","3","Movement"
"1776054947.305815568","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054947.305903485","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054947.305934568","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054948.310234085","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054948.310318710","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054948.310395710","192.168.0.120","192.168.0.110","40409","1883","1368","0x0018","3","Movement"
"1776054948.310429960","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054948.310522377","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054948.310552293","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054949.307885591","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054949.307949800","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054949.308094258","192.168.0.120","192.168.0.110","40409","1883","1485","0x0018","3","Movement"
"1776054949.308119008","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054950.307126351","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054950.307221601","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054950.307333976","192.168.0.120","192.168.0.110","40409","1883","809","0x0018","3","Movement"
"1776054950.307364226","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054951.311384492","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054951.311450533","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054951.311511992","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054951.311544700","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054951.311634367","192.168.0.113","192.168.0.110","35227","1883","986","0x0018","3","Temperature"
"1776054951.311665367","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054951.311727034","192.168.0.120","192.168.0.110","40409","1883","1238","0x0018","3","Movement"
"1776054951.311746701","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054952.307378121","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054952.307452746","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054952.307541538","192.168.0.120","192.168.0.110","40409","1883","1459","0x0018","3","Movement"
"1776054952.307615872","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054953.309918010","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054953.309996677","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054953.310136469","192.168.0.120","192.168.0.110","40409","1883","1160","0x0018","3","Movement"
"1776054953.310159927","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054954.307181641","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054954.307253308","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054954.307315808","192.168.0.120","192.168.0.110","40409","1883","1030","0x0018","3","Movement"
"1776054954.307344267","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054954.307426517","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054954.307453433","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054955.311167574","192.168.0.113","192.168.0.110","35227","1883","986","0x0018","3","Temperature"
"1776054955.311447616","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054955.311521324","192.168.0.120","192.168.0.110","40409","1883","1368","0x0018","3","Movement"
"1776054955.311544949","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054955.311641616","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054955.311663658","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054956.307319745","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054956.307380704","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054956.307453370","192.168.0.120","192.168.0.110","40409","1883","1602","0x0018","3","Movement"
"1776054956.307471995","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054957.310381260","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054957.310436968","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054957.310486885","192.168.0.120","192.168.0.110","40409","1883","1836","0x0018","3","Movement"
"1776054957.310507218","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054957.310556385","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054957.310572635","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054958.307234057","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054958.307308057","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054958.307488849","192.168.0.120","192.168.0.110","40409","1883","1628","0x0018","3","Movement"
"1776054958.307520599","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054959.309764321","192.168.0.113","192.168.0.110","35227","1883","935","0x0018","3","Temperature"
"1776054959.309831946","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054959.309907904","192.168.0.120","192.168.0.110","40409","1883","1563","0x0018","3","Movement"
"1776054959.309941946","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054959.310063196","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054959.310084030","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054960.310521290","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054960.310609415","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054960.310684166","192.168.0.120","192.168.0.110","40409","1883","1160","0x0018","3","Movement"
"1776054960.310717541","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054960.310801624","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054960.310831041","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054961.309553883","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054961.309622466","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054961.309706133","192.168.0.120","192.168.0.110","40409","1883","1173","0x0018","3","Movement"
"1776054961.309733674","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054962.308844392","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054962.309398976","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054962.310812936","192.168.0.120","192.168.0.110","40409","1883","1147","0x0018","3","Movement"
"1776054962.310853144","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054963.309467736","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054963.309566569","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054963.309659403","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054963.309692070","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054963.309845611","192.168.0.113","192.168.0.110","35227","1883","935","0x0018","3","Temperature"
"1776054963.309874695","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054963.309944403","192.168.0.120","192.168.0.110","40409","1883","1030","0x0018","3","Movement"
"1776054963.309972237","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054964.310203705","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054964.310267414","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054964.310388456","192.168.0.120","192.168.0.110","40409","1883","1667","0x0018","3","Movement"
"1776054964.310414539","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054965.306786128","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054965.306863794","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054965.306953294","192.168.0.120","192.168.0.110","40409","1883","1277","0x0018","3","Movement"
"1776054965.306974169","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054966.307619805","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054966.307857431","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054966.307944056","192.168.0.120","192.168.0.110","40409","1883","1420","0x0018","3","Movement"
"1776054966.307977098","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054966.308276890","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054966.308314306","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054967.306531772","192.168.0.113","192.168.0.110","35227","1883","986","0x0018","3","Temperature"
"1776054967.306593897","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054967.306652439","192.168.0.120","192.168.0.110","40409","1883","1472","0x0018","3","Movement"
"1776054967.306675023","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054967.306731314","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054967.306751189","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054968.306426032","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054968.306508574","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054968.306608699","192.168.0.120","192.168.0.110","40409","1883","978","0x0018","3","Movement"
"1776054968.306630949","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054969.309862506","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054969.309909006","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054969.309946672","192.168.0.120","192.168.0.110","40409","1883","1160","0x0018","3","Movement"
"1776054969.309964547","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054969.310008839","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054969.310078839","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054970.309177390","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054970.309230223","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054970.309316682","192.168.0.120","192.168.0.110","40409","1883","1212","0x0018","3","Movement"
"1776054970.309343598","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054971.306251021","192.168.0.113","192.168.0.110","35227","1883","935","0x0018","3","Temperature"
"1776054971.306310896","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054971.306401104","192.168.0.120","192.168.0.110","40409","1883","1108","0x0018","3","Movement"
"1776054971.306425604","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054971.306487979","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054971.306508229","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054972.307341699","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054972.307420782","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054972.307486033","192.168.0.120","192.168.0.110","40409","1883","1056","0x0018","3","Movement"
"1776054972.307508866","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054972.307564449","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054972.307581241","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054973.306816417","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054973.306902083","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054973.306992167","192.168.0.120","192.168.0.110","40409","1883","1212","0x0018","3","Movement"
"1776054973.307126875","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054974.310365098","192.168.0.111","192.168.0.110","44505","1883","70","0x0018","12",
"1776054974.310419307","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054974.310478015","192.168.0.112","192.168.0.110","42981","1883","733","0x0018","12","Movement"
"1776054974.310498140","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054974.310551265","192.168.0.113","192.168.0.110","35227","1883","70","0x0018","12",
"1776054974.310569390","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054974.310623182","192.168.0.120","192.168.0.110","40409","1883","1539","0x0018","12","Movement"
"1776054974.310914641","192.168.0.110","192.168.0.111","1883","44505","70","0x0018","13",
"1776054974.310940557","192.168.0.111","192.168.0.110","44505","1883","68","0x0010",,
"1776054974.310949307","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054974.310981474","192.168.0.110","192.168.0.112","1883","42981","70","0x0018","13",
"1776054974.310994849","192.168.0.112","192.168.0.110","42981","1883","68","0x0010",,
"1776054974.311151266","192.168.0.110","192.168.0.113","1883","35227","70","0x0018","13",
"1776054974.311176516","192.168.0.113","192.168.0.110","35227","1883","68","0x0010",,
"1776054974.311250516","192.168.0.110","192.168.0.120","1883","40409","70","0x0018","13",
"1776054974.311273308","192.168.0.120","192.168.0.110","40409","1883","68","0x0010",,
"1776054975.310814567","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054975.310912693","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054975.311086359","192.168.0.113","192.168.0.110","35227","1883","935","0x0018","3","Temperature"
"1776054975.311148610","192.168.0.120","192.168.0.110","40409","1883","1966","0x0018","3","Movement"
