frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.flags,mqtt.msgtype,mqtt.topic
"1775533938.189584765","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775533939.191656643","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533939.191770310","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533939.192132102","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533939.192212769","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533940.192703017","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533940.192755475","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533941.189384759","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533941.189438843","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533942.190854209","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533942.190923209","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533942.190995167","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775533942.191132001","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775533942.191279001","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533942.191297126","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533943.193745780","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533943.193787489","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533944.190739178","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533944.190802803","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533945.192838242","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533945.192902242","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533945.192990200","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533945.193024700","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533946.190721299","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533946.190776799","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533946.190861758","192.168.0.113","192.168.0.110","35173","1883","884","0x0018","3","Temperature"
"1775533946.190876633","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775533947.191665021","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533947.191724355","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533948.193027157","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533948.193075823","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533948.193182157","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533948.193202740","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533949.192714371","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533949.192777329","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533950.189962996","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533950.190044746","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533950.190163997","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775533950.190198288","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775533951.190705162","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533951.190770912","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533951.190856662","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533951.190877162","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533952.192641700","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533952.192768116","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533953.192012649","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533953.192091399","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533954.191750845","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533954.191782345","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533954.191807928","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775533954.191819470","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775533954.191847928","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533954.191858970","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533955.191603787","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533955.191695745","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533956.190299267","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533956.190335350","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533957.192115203","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533957.192168869","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533957.192283869","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533957.192299953","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533958.190259633","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533958.190338758","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533958.190442592","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775533958.190470050","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775533958.692729224","192.168.0.111","192.168.0.110","32977","1883","70","0x0018","12",
"1775533958.692778932","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533958.692815099","192.168.0.113","192.168.0.110","35173","1883","70","0x0018","12",
"1775533958.692829932","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775533958.692866265","192.168.0.110","192.168.0.111","1883","32977","70","0x0018","13",
"1775533958.692871307","192.168.0.112","192.168.0.110","39919","1883","70","0x0018","12",
"1775533958.692883849","192.168.0.111","192.168.0.110","32977","1883","68","0x0010",,
"1775533958.692884224","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533958.692930307","192.168.0.110","192.168.0.113","1883","35173","70","0x0018","13",
"1775533958.692942515","192.168.0.113","192.168.0.110","35173","1883","68","0x0010",,
"1775533958.692970974","192.168.0.110","192.168.0.112","1883","39919","70","0x0018","13",
"1775533958.692982724","192.168.0.112","192.168.0.110","39919","1883","68","0x0010",,
"1775533959.189872978","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533959.234242334","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533960.188968068","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533960.189022110","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533960.189033943","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533960.231460173","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533961.188961573","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533961.189019906","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533961.441599033",,,,,"144",,,
"1775533961.444814076",,,,,"152",,,
"1775533961.770684739",,,,,"152",,,
"1775533962.189701615","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533962.189803657","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533962.189913407","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775533962.230775969","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775533963.190258363","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533963.190328196","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533963.190683613","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533963.190723821","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533964.189621481","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533964.189740315","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533965.191338431","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533965.191411847","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533966.193152543","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533966.193188627","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533966.193216627","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775533966.193230085","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775533966.193264127","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533966.193276752","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533967.193015943","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533967.193052652","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533968.190128463","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533968.190274672","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533969.193107816","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533969.193172691","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533969.193257066","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533969.193283275","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533970.190734788","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533970.190785330","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533970.190844038","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775533970.190858121","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775533971.191423300","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533971.191827008","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533972.191386349","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533972.191423807","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533972.191472308","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533972.191540599","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533973.188324019","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533973.188382727","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533974.192087105","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533974.192161313","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533974.192245605","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775533974.192263105","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775533975.191794269","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533975.191883228","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533975.192016603","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533975.192044686","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533976.192693223","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533976.192731139","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533977.191191255","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533977.191231213","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533978.193167493","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533978.193213368","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533978.193285952","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775533978.193320660","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775533978.193404619","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533978.193432285","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533979.190697810","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533979.190762977","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533980.193669751","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533980.193721876","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533981.192224520","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533981.192298312","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533981.192451104","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533981.192474770","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533982.193068204","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533982.193151537","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533982.193265454","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775533982.193297329","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775533983.191410383","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533983.191517758","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533984.192014185","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533984.192077726","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533984.192162935","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533984.192188935","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533985.190316399","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533985.190384982","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533986.192786987","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533986.192834737","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533986.192922654","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775533986.192938779","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775533987.189994819","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533987.190092153","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533987.190181528","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533987.190207694","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533988.192635318","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533988.192699401","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533989.192443811","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533989.192630478","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533990.193275719","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533990.193324969","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533990.193399386","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775533990.193431011","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775533990.193659261","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533990.193699428","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533991.192970790","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533991.193022457","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533992.192285399","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533992.192335649","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533993.191587839","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533993.191629214","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533993.191713506","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533993.191727797","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533994.190603692","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533994.190643192","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533994.190700733","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775533994.190712942","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775533995.192001209","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533995.192073084","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533996.193012682","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533996.193052765","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533996.193113223","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533996.193127057","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533997.189745941","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533997.189836691","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533998.193063575","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533998.193148158","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775533998.193261159","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775533998.193293992","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775533999.191840996","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775533999.191916579","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775533999.192217913","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775533999.192244871","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534000.190585955","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534000.190651247","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534001.190769287","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534001.190854037","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534002.191464783","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775534002.191609200","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775534002.191722908","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775534002.191748408","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775534002.191822908","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534002.191841033","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534003.190009025","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534003.190138025","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534004.191793224","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534004.191830599","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534005.192751461","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775534005.192811544","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775534005.192877586","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534005.192897961","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534006.193106278","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534006.193159111","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534006.193250153","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775534006.193277361","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775534007.192875134","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534007.192961967","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534008.192639736","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775534008.192709778","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775534008.192805653","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534008.192836486","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534009.190861044","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534009.190918585","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534010.192653558","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534010.192689850","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534010.192732600","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775534010.192746141","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775534011.193284569","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775534011.193328694","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775534011.193442944","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534011.193455569","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534012.191646284","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534012.191695034","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534013.192058289","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534013.192114456","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534014.191425833","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775534014.191474958","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775534014.191913750","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775534014.191934666","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775534014.192003000","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534014.192014791","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534015.189917498","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534015.190171623","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534016.192735037","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534016.192779829","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534017.191459613","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775534017.191609239","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775534017.191690655","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534017.191713489","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534018.191065062","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534018.191152979","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534018.191219312","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775534018.191236187","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775534018.691555723","192.168.0.111","192.168.0.110","32977","1883","70","0x0018","12",
"1775534018.691596223","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775534018.691639807","192.168.0.113","192.168.0.110","35173","1883","70","0x0018","12",
"1775534018.691653015","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775534018.691687223","192.168.0.110","192.168.0.111","1883","32977","70","0x0018","13",
"1775534018.691687890","192.168.0.112","192.168.0.110","39919","1883","70","0x0018","12",
"1775534018.691699682","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534018.691702057","192.168.0.111","192.168.0.110","32977","1883","68","0x0010",,
"1775534018.691736598","192.168.0.110","192.168.0.113","1883","35173","70","0x0018","13",
"1775534018.691746390","192.168.0.113","192.168.0.110","35173","1883","68","0x0010",,
"1775534018.691768432","192.168.0.110","192.168.0.112","1883","39919","70","0x0018","13",
"1775534018.691778348","192.168.0.112","192.168.0.110","39919","1883","68","0x0010",,
"1775534019.191325675","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534019.231951021","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534020.193139827","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775534020.193233577","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534020.193254702","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534020.234379465","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775534021.190397559","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534021.190461726","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534022.192091914","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534022.192141997","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534022.192208331","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775534022.233960677","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775534023.192824849","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775534023.192878432","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775534023.192962891","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534023.192983099","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534024.193031073","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534024.193132323","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534025.191821252","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534025.191942752","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534026.190810929","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775534026.190871512","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775534026.191314345","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775534026.191344970","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775534026.191405429","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534026.191417304","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534027.190705811","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534027.190744811","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534028.191306066","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534028.191462399","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534029.188957567","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775534029.188989192","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775534029.189027400","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534029.189039025","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534030.193617734","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775534030.193693859","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775534030.193786776","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775534030.193806359","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
